f1,f2,f3,f4,f5,f6,f7,f8,score
-1.0168380677069657,1.9733861343288774,-0.9256005827353262,-0.09673956214779308,1.211524098221594,-0.9372689894624437,0.4972047740288552,-0.0908955570369409,6
-0.917725661771474,-0.5486871439279998,-1.2518481475679157,0.6783730306875865,-0.5841056658986243,-0.2599183057578721,-0.4608397832459772,0.7496543429662518,5
-0.361965256919531,0.09120953838112686,-0.18573409569748922,0.4200656235705144,-0.12866155930212592,0.9314984181376021,0.05700468009826085,0.3478098169842025,6
-0.2714455127120465,-0.4843278487013896,-1.5530989679975362,-0.16622680950925503,-0.5000293365736738,0.5366651931332269,-0.39133911107163327,0.4585137947454509,6
1.1354408909807827,-1.701158774249703,0.5464601758700579,0.15722015199338038,-0.3368454229896458,-0.43052230966845767,0.5197269520073674,0.24771158963876655,7
-0.8668950252969445,1.4152953488091204,-0.4172903670951551,-0.10484469119667672,-1.0007792504810744,0.6361559735513745,-0.25576333857258543,-0.238702576489469,5
-1.9366689111469484,0.22011324602701623,0.3780982530860214,0.08727870154897335,0.10111733618088803,0.17058139923274318,0.18031676620419043,0.1367548021594924,6
0.9686934753553142,-1.8164843641438748,0.7668222603372684,-1.413986433250454,1.5833909727825146,0.8633899744473554,-0.5537469256378028,-0.31990926447045653,6
-1.6071846476880973,0.05532078207298953,-1.3719348032102394,0.40434945929422,0.27612260849008824,-1.1013459281704676,0.2139475749020822,0.3453592859903865,6
0.6231588793747109,2.7973866024538556,0.07784789240674325,-0.2990979480130735,-1.4895686134050208,0.754752286488637,-0.43267522134173236,-0.19159564045579247,5
-0.6362612282425779,0.27830504691047475,-0.06562960527892439,-0.4159474758158432,-0.8490148868938717,0.4029127596863808,-0.4254716326323355,-0.2635767386036722,5
-2.159985551994721,0.5092295544279195,2.0171269095488022,0.25261730696965756,-0.3094273078668261,0.41553756448232215,0.817872899929907,0.5062820154323602,7
0.3342224970081533,-1.055457817482156,-0.6696311397783997,-0.09519930431407533,0.02509781097375832,-0.6108672133643082,0.4805153780668604,-0.014614125566983655,6
-1.5369148265081527,0.023464449619504484,-0.25893296150453904,0.19141823278722497,-0.0018517492636776892,-0.08012527102624183,-0.16625177513650036,0.30181502486191686,6
-2.4916885018016623,0.20566263161441659,0.9978611226431279,-0.3005046661294659,0.018232600539132615,1.0663098513896423,0.9157083052599035,-0.16313646971103812,6
0.6618952661446473,-2.51310668680357,0.21724069511694735,-1.030089752583028,-0.18619152571411582,0.7467812769114666,-0.1400496045018565,-0.39518763960036585,6
-0.10660196973069744,1.3744521241623529,-0.06254160375756439,0.26304788755965225,-1.1060418660783877,0.7656127731750476,0.28658584740900145,1.0069434122130518,5
-3.227997700868235,0.5469815587954099,0.7338974190661636,-0.21755547294565017,0.23915638597959107,0.9822683857392769,0.702651777753322,-0.3451518086927683,5
-0.142553372329161,2.5425626956607994,-0.5303738458179513,-0.6795380176097727,0.5479835911709244,1.3374795641159365,-0.47748748894335197,0.988452856519817,6
-0.5483334249943144,-1.475092764351768,1.230578498436464,0.23373568897211175,-0.4500290886150312,0.355245069654855,-0.32104790165682,0.47663870242082074,8
2.872340444067501,-1.386488359947305,-0.6133106984580583,-0.510636850859589,-1.3500339608043663,0.27394411556858184,-0.15932491393525736,0.5614138069774036,7
-0.3092259621150767,-0.9232000081303219,-0.3720793864274433,-0.3601620140514893,-0.892136693744055,-1.2101510032327187,-1.2677585876608066,-0.35627395343655693,6
-0.12914430418083578,-2.965386058091048,1.105293140363418,-0.5404781391303003,-0.3864203232314508,0.9755202892656784,-0.5584127161251866,-0.14004152702941763,7
1.2521204453356485,1.8814359949829145,-1.2776150262677874,-0.6309703303607075,-0.37785787493593714,2.0831567218272298,1.7543014348606525,-0.22300877562791852,5
-2.2362741931431853,1.130669704712351,2.1543878661940368,0.7133221281957143,-0.015100574206813069,-1.3716451527725086,0.8216741502825061,0.2697991786418414,6
-1.5708784696748659,0.3278091872829665,-0.6395933542456114,0.47003575714863455,0.06433541910689068,-1.0912632694138504,0.38922113649842766,0.10645453935860684,6
1.9462936331099103,-1.2935382389530459,0.16562247162613764,-0.3113245313733691,1.8704643165699752,-0.1062404046852789,0.1532363787785091,0.01906763165643993,5
-0.28299436466532873,-0.7198263986403531,-2.4207180664404806,-0.027888105304769064,-1.0401665828714526,1.2314321783349622,0.3383935964644515,0.574061042604012,6
1.5214448573429789,-1.8807190485898742,0.004712799235616161,-0.18454212716733892,-0.15280072168604805,-0.6381283575782607,0.16535618746957714,0.03603152257862767,5
-1.1930577509792653,0.6249857348588869,-1.077898093504242,-0.17346040077236743,-1.1333692558160084,0.1594644694901968,-0.25306501385275626,0.2164717424890223,5
5.020993600596246,-0.0626312428684577,-1.9408289888896455,-1.5178952869651012,1.0587147826198342,0.8720608294148583,2.0411061994949,-0.06805452740545949,5
-1.8984273665437115,-0.30833784666568775,0.4313523220752404,-0.6440089116411579,1.9482550473905307,-0.6212219289429441,-0.37653460722301624,0.11312937907714016,6
0.6418984008211885,0.7279178150816439,0.289840987175056,-0.9471334452245062,0.0317546881713841,0.041642839235968135,-0.4035363549645442,-0.8186829783976209,6
-0.474133096574709,-0.5071872201568857,-2.0372654001303876,0.7251280965223829,0.03932511938794094,-0.2653536282507041,0.3877102421471126,0.2897162278083655,6
-0.032964042741759174,0.43313486037688076,-0.9634095824052085,-0.06746236251641478,-0.9684272816563145,0.3187670693755327,-0.6026207247520905,0.8451023798847942,5
-1.6332633673964667,0.4993752494979391,1.116512315004348,0.6409663264379991,-0.3626251117313033,-0.6581924539504052,0.4286914649196257,0.7413536052774413,6
0.8946278586470295,-0.5220939370542129,-1.3275552417135807,0.06048025784961932,-0.6655685804446905,-0.5443798245980613,-0.08432780922831341,0.3388211570161175,6
-0.41587301661239207,-0.728022458334664,-1.195986724358607,0.43630220451731366,-0.5243503581960065,-0.432815989694481,-0.7512387667087432,0.8623328870413763,5
-1.3944337659259067,-0.6075942305811817,0.5552977418130752,0.20014041080709546,-0.4668625260123945,-0.11173504792454501,-0.5088659127855368,-0.12316156429890221,6
0.4237097644957385,0.9904690588636457,-0.8252475062717225,-0.2681799040260503,-0.9670039685384118,0.37088910473592546,0.3021338316733928,0.2251400750893818,5
0.594681980144076,1.1145329459255813,-0.45311428742810317,-0.6633519250311191,-0.38887344870404345,-1.0029025745787596,0.49793690948186803,-1.2541485546211644,5
4.212783576590775,1.4613156239691845,1.512320683302617,7.212215234652662,1.1924828322610663,0.8304876158953018,-1.8424511480694532,-1.5238585798493467,5
4.722036864112839,-0.541213254120823,-0.7087326095628316,-1.1463511713524923,0.41818596622162807,0.14192572421364535,1.064670282798508,0.019765088706707862,6
1.7766443054275731,-1.1019068945404729,-0.11835477070389963,-1.6980340474207964,2.221137073245374,-0.022801239706301168,-1.5154069433403543,0.18730818843447444,5
-0.03492958683241387,0.4397789744494047,-1.3348479709173275,-0.1826398732235987,2.726777088116002,-0.40934217160972886,-0.646973412736004,0.8597589178954147,7
0.5920582572134516,-0.3420989275713764,-0.15449067906362757,1.5338275845973652,-0.5820609976241091,-0.6259310581682405,-0.014319902354140459,1.1678386668855176,5
4.508101650899306,0.008163731590833265,-0.614107485867651,-0.9663710124524081,-0.3926150120090115,-0.3640916233181474,1.047764840754259,-0.5103303661657148,6
-1.7281403144976517,-0.3570964450768634,-0.2492672684300713,0.22804796647405795,0.7930792862905218,0.526213568058682,0.29825657196320843,0.022855823626162654,6
-1.0964616471444457,0.22468935478874946,-1.2593614742308734,0.11234792503882769,-0.4482263610672891,-0.1378308940334959,-0.12681004478145505,0.2355421695315925,6
-0.9279312052666333,-1.500294687454427,1.6264122001859092,0.7117737439874521,0.25918234921025657,-0.7727755294534849,-0.14294251708587094,0.05844287407925189,7
2.4655943185138005,-2.140028072663555,1.0379797823790569,-0.9044538984675057,1.4864435181834965,2.0383824029859547,0.1712589203800655,-0.3225216292549348,6
0.4393224436045414,-1.2847798398226202,-0.1039791483050177,-0.14782085492119218,-0.7736703455057784,0.336054286784079,-0.9266342995824013,0.313990310346322,6
2.05554895146203,1.5422439155403993,-1.273934234722662,-1.15104587201804,1.8346278904003082,-0.4539761930594429,0.4170817979882315,-0.676140709859929,6
-1.4161631576245328,-0.3138740443674732,-1.0271219656515875,0.23193480510096096,-0.15738221834775037,0.5495675449708606,-0.056388286262077265,0.37634767719244433,5
1.2425926757549148,-0.08132456636104406,-0.17185695154963845,4.294160008123928,1.9049032501559138,0.8521473238707805,-1.5350929251372865,-0.5973017556348272,6
0.2913054187587768,1.4572141936414196,2.8556143089690624,-0.20903788448090557,-0.7554462718614429,-0.33879316154712324,0.01428860008099733,-0.7546049632547192,5
2.412338983261852,-0.7652023181960412,-2.339830365758536,-1.0938118858029295,-0.4578341614001088,0.012071603595315368,-0.05097343406411499,-0.9836919215380522,5
-0.2957453420612722,-0.2608599052990617,-1.4254008235279831,0.3875872567302289,-0.02553656983883357,0.3007137293374523,0.9888952084835736,-0.001468118110418937,5
-0.9494053552629124,-0.0325612311669952,-0.5560052559550027,0.2860743226984401,0.1552978362489192,-1.662930345580337,-0.06386469389406367,-0.18425487811249952,6
2.527633549350644,4.45337412306802,1.6902512795892837,0.21850627982097895,1.377980509801132,-1.1392906481485223,0.9528857292363277,0.3707229940260607,5
-0.3408196721738448,1.5417075085511474,-0.6106304149896611,-0.5488113882102911,-0.536626870635175,1.1306387290400464,-1.0741347424787133,1.7094279450094159,5
-0.361965256919531,0.09120953838112686,-0.18573409569748922,0.4200656235705144,-0.12866155930212592,0.9314984181376021,0.05700468009826085,0.3478098169842025,6
-0.3958816939082163,2.3123612083687695,0.9151233396915094,-0.4013651157158304,-1.7516671537047876,0.9975565016007307,0.01274906228782556,-0.10575505829697976,5
2.7205197164235333,2.6275356064278133,-1.080696060909543,-2.7762140863092495,3.763127122808989,-0.6844456861508377,-1.3810015188156317,2.408626989155251,6
1.3175520332581907,-1.2428082249366643,-0.8034055810021561,-0.6560287212922092,-0.2926393787472905,0.44591869868489403,-0.7491519201210235,-0.14610410886435993,5
0.595604231879573,0.38891238283831425,0.9044633963097413,-0.19954827023472851,-0.1593265556666043,-0.3364101723664551,0.0010730122983209902,-0.5072979824612438,6
-0.7506694961913509,-1.7467642092661957,0.07377751662853212,0.13906204625124813,0.48610639178971005,0.5221886079062007,-0.25983376255563934,0.1003279352100811,6
0.40639320048091626,-0.901887642624288,-1.4584841134920807,0.29772134268939415,-0.8357181669358055,0.2697345756366274,-0.722586776293351,-0.04601107961791498,5
0.605034338407378,1.2207329230956463,2.2691234202930572,-0.2919381035766617,-0.992848647155982,-1.8129884569150003,0.39252447610483654,-0.7798850036668046,7
0.9069098229690031,-0.010410242327919227,0.9085187150273006,-0.41081655972215875,-0.21350380302211036,0.6770304734793571,0.8078926184579992,-0.3083290471795454,6
1.6791539521372292,-1.7052967435373072,0.4833689053670531,-1.1257113485683146,0.03631011905550781,0.894606852312723,-0.4430236477762369,-0.34654274288597076,6
-0.33899517333518664,0.549469180049509,0.656248851642816,-0.4068176211902536,1.3088328357100796,0.39472773270128414,-0.3180723097111377,0.6925269623398744,6
-1.6963126978372138,1.0502470502054067,-1.4292988781766025,-0.04250856945527496,0.045518886207663305,-0.3996444940876762,-0.02072682080073353,-0.019173899949996805,5
-1.9463573309635598,-0.18476561833147237,2.236501637021602,-0.25534095968262305,0.47215829787465774,0.45029237654540905,1.2062496994793022,-0.32577086068742434,8
-1.6043326487311806,-0.9458561506177124,-1.2095543426100708,-0.28354620057847335,0.7146216993846242,0.17347100079238603,0.31300630269460683,0.31890282968304845,4
0.6465059159722016,-2.1321374723596107,0.23597413686632124,0.1406789408810561,0.22141436865893196,0.3059000317783785,-0.6795497618191578,-0.67696558868631,6
-0.14736405413111292,0.12563542154746307,-1.913279555750335,0.07680103437047778,0.1352024884481788,-0.6035687821768154,-0.23801738863774857,0.3556408156151646,6
0.14328535645444743,-1.9776767037170353,0.27942029722719236,-0.07243859509911098,0.42816173575442956,0.2144252015885334,-1.0548003365415723,-0.9438109642616306,6
-1.8401767941025882,0.32749224695327306,-2.0684292099059767,0.3243032165214447,0.2578079555875666,0.3426419933118776,0.07380444630614864,-0.10581087852086202,5
-1.769315999559749,-0.32721260404168534,-1.4648980081258471,-0.8514893695843172,1.8674978742778772,0.7736580986380663,-0.7140778562431663,0.25427835380947056,5
-2.098311209966101,-1.1308183051786813,-1.5182624592435534,-0.19280851651111894,-0.017154346702135306,-0.24755258397964158,-0.2483703913842444,0.32935843590336344,5
2.067825669138586,-1.4857051968139894,0.9848168321364446,-0.5241220654131943,0.7449372898901491,0.7730627650231198,0.005156748680825481,-1.1463204562281877,6
-0.08247336850732906,0.912033436846473,-0.025814976725944537,0.37963253519966117,-0.5599094453044473,-1.4990040820765496,-0.09514599922060243,-0.3971949244065948,6
-0.4593116199919636,1.373754369077949,1.044522268608998,-0.02309163249750055,-1.3033645913559226,-0.9882892257736876,-0.40996689769123085,-0.6082617114642851,6
-0.7001975849017495,1.349349164664414,0.692038794130336,-0.5420343052072712,-1.135842629979511,0.693426404551688,0.47104112941966664,-0.33483913858713804,6
-0.19742171333863381,0.4618503109337829,-1.0112867101240026,0.9424388372878535,-0.3766875350305359,0.09688104970935563,0.7357125470458602,0.7534861037810041,5
-0.020185511094837853,1.9765308026789479,-0.2895565308731434,-0.5458035024439556,0.05731565796662129,0.34788363058849286,1.3233528530018368,-0.317865234350693,6
-1.5124070012644062,-0.5571102830053904,-0.7115460302090593,0.2556161226900521,0.16219262181534963,0.14246071050301476,0.01822990460296933,0.15036116208658848,5
-0.43251085695109787,0.015626405358783034,-0.8494914939282217,0.24980115254708565,0.2751844099242399,-1.2093142876858007,-0.3521202657683053,-0.34233363253886057,6
1.1146704522664126,0.48442847062988253,0.6959274021048859,-0.06299133328350738,-0.11650685151058987,0.6940881988430468,0.17683746782364762,-0.28129923308216576,5
3.2101359902695834,-1.239169107815666,0.9667304161727375,-1.0323519540656325,3.1857278765004606,1.1670696329821986,1.6366045940565683,0.5367690266771001,6
0.7665644950202376,1.9740309549235169,-0.36062055427234563,-0.5498648102520759,-0.294304189979599,-0.5903553436510882,0.07678723472925406,-0.7032717632096699,5
0.4517548133141165,0.746675807608389,1.575446916022452,-0.4301434523341804,-0.09095229135332716,0.5581723159963541,1.1687827363796233,-0.7210321038790861,7
-0.47447887992723076,-0.6037207136429334,1.5779382114447398,-0.5463678326809943,0.38962834071262975,-0.4890765295577959,-1.2088993537603914,0.039520721346151984,6
-0.45404838129374175,-0.49474865676514956,-2.092559607460052,0.19046960985568623,-0.4361934742121318,0.5472820793339437,0.07184447315910489,0.4123159076425769,5
-1.318068035692449,-0.031396393601756,-0.9445034647136284,1.2854670902064875,1.2037635148212766,-2.183303914029453,1.1970489676643588,0.12656163397175893,6
-0.518568165869984,-1.1338775413853532,1.9862930288159635,-0.22888125245559793,0.23750918493262296,-0.15357155171760117,0.0787910803432812,0.1015600591229387,7
1.3755713866859163,0.0010605178950161152,-0.6775937038286617,-0.7504328197908027,-1.0965258736122967,-0.16831200292533754,-0.8099504714976906,-0.25407610015881327,5
2.732532709848053,-1.1156251609769894,-0.769920114557403,0.13423928774343832,0.07525379205778751,-0.5726980729752343,0.376106027259533,-0.8438276333700447,6
-1.4713391484839125,0.18609647566061752,-1.8708680273073854,0.2080692324381562,-0.1262256708689912,-1.1346113092242966,-0.38056811959329157,-0.21275373938686126,5
-0.5306979670802353,1.073177075406074,-0.01545005799526571,0.09983413607634957,-0.9864533233809647,0.587452050815623,-0.056239464268430205,0.10675384428316481,6
0.5959314234239138,3.919469875796617,-0.25043940885884913,-1.4897389498145208,2.0162740452565044,0.6524655404080317,-0.8719564064364769,1.2297699135436657,5
-1.036062117521705,0.45669643666160237,0.9498069295993857,-0.029681021136736443,-0.5492978838946584,-1.8009031713826456,-0.29171710541123835,0.21496142551427155,6
2.8150895695702585,-0.9038915764640759,-0.9638133965047168,-1.1107260449682252,2.0625533942340626,0.17792784966022474,1.3219293075518204,-0.7480145023194992,6
-4.036459115689436,-1.1292525023150675,3.4088802616886102,-0.044879645015738864,0.4526064937860687,0.09581803903615156,0.5526286829332484,-0.11239644412883575,7
0.30252143664423004,-2.0306139438702098,0.30070144818744843,0.11254097699234704,0.16867994509650297,-0.38982856003307625,0.2690311839968402,0.5068615464055236,6
-1.5146803466035668,0.09322099590258405,-1.765438096551256,0.21855264427995,-0.06513346867847652,-0.10542533631516562,0.2101301193368451,0.20349333443185588,5
3.8417488441710814,-0.85849457927386,-2.0993345673056303,-1.2072353891013128,-0.7811044590290419,0.13735250800073348,-0.12862973820059526,-0.006162026657987789,5
-1.5254524849348061,0.31741776865274457,1.248320337295606,0.28755390443583206,0.1418088045505937,-0.5187970780369164,0.21133447185246926,0.06784731275581699,6
-2.4654775838097605,-0.1370985961955943,-1.6869389132494064,0.27080852492220614,2.086199208460838,0.9564625550030134,1.4790159860771446,-0.4997503566247268,4
-1.9786290204112211,1.3628704196644739,-1.4581036274687236,0.7923275922124188,-0.13814220748122674,0.8218694975901738,0.7927438051977541,0.3655558197872737,4
-0.09848050180953573,2.280216681224124,0.9708007246661144,-0.30204238979584563,-1.4983576257466094,0.25800916732560464,-0.21595421766647632,-0.10960374778011736,5
